Type,Model,Subject,Task,Run,FileCount
hcp,fixedeff,sub-199958,WM,N/A,33
hcp,fixedeff,sub-200008,WM,N/A,33
hcp,fixedeff,sub-200109,WM,N/A,33
hcp,fixedeff,sub-200311,WM,N/A,0
hcp,fixedeff,sub-200513,WM,N/A,0
hcp,fixedeff,sub-200917,WM,N/A,33
hcp,fixedeff,sub-201111,WM,N/A,33
hcp,fixedeff,sub-201414,WM,N/A,33
hcp,fixedeff,sub-201515,WM,N/A,33
hcp,fixedeff,sub-201717,WM,N/A,33
hcp,fixedeff,sub-201818,WM,N/A,33
hcp,fixedeff,sub-202113,WM,N/A,33
hcp,fixedeff,sub-202719,WM,N/A,33
hcp,fixedeff,sub-202820,WM,N/A,33
hcp,fixedeff,sub-203418,WM,N/A,33
hcp,fixedeff,sub-203923,WM,N/A,33
hcp,fixedeff,sub-204016,WM,N/A,33
hcp,fixedeff,sub-204218,WM,N/A,33
hcp,fixedeff,sub-204319,WM,N/A,33
hcp,fixedeff,sub-204420,WM,N/A,0
hcp,fixedeff,sub-204521,WM,N/A,33
hcp,fixedeff,sub-204622,WM,N/A,33
hcp,fixedeff,sub-205119,WM,N/A,33
hcp,fixedeff,sub-205220,WM,N/A,33
hcp,fixedeff,sub-205725,WM,N/A,33
hcp,fixedeff,sub-205826,WM,N/A,33
hcp,fixedeff,sub-206222,WM,N/A,33
hcp,fixedeff,sub-206323,WM,N/A,33
hcp,fixedeff,sub-206525,WM,N/A,33
hcp,fixedeff,sub-206727,WM,N/A,33
hcp,fixedeff,sub-206828,WM,N/A,33
hcp,fixedeff,sub-206929,WM,N/A,33
hcp,fixedeff,sub-207123,WM,N/A,33
hcp,fixedeff,sub-208125,WM,N/A,33
hcp,fixedeff,sub-208226,WM,N/A,33
hcp,fixedeff,sub-208327,WM,N/A,33
hcp,fixedeff,sub-208630,WM,N/A,0
hcp,fixedeff,sub-209127,WM,N/A,33
hcp,fixedeff,sub-209228,WM,N/A,33
hcp,fixedeff,sub-209329,WM,N/A,33
hcp,fixedeff,sub-209531,WM,N/A,33
hcp,fixedeff,sub-209834,WM,N/A,0
hcp,fixedeff,sub-209935,WM,N/A,33
hcp,fixedeff,sub-210011,WM,N/A,33
hcp,fixedeff,sub-210112,WM,N/A,33
hcp,fixedeff,sub-210617,WM,N/A,33
hcp,fixedeff,sub-211114,WM,N/A,33
hcp,fixedeff,sub-211215,WM,N/A,33
hcp,fixedeff,sub-211316,WM,N/A,33
hcp,fixedeff,sub-211417,WM,N/A,33
hcp,fixedeff,sub-211619,WM,N/A,33
hcp,fixedeff,sub-211720,WM,N/A,33
hcp,fixedeff,sub-211821,WM,N/A,33
hcp,fixedeff,sub-211922,WM,N/A,33
hcp,fixedeff,sub-212015,WM,N/A,33
hcp,fixedeff,sub-212116,WM,N/A,33
hcp,fixedeff,sub-212217,WM,N/A,0
hcp,fixedeff,sub-212318,WM,N/A,33
hcp,fixedeff,sub-212823,WM,N/A,33
hcp,fixedeff,sub-213017,WM,N/A,33
hcp,fixedeff,sub-213421,WM,N/A,33
hcp,fixedeff,sub-213522,WM,N/A,0
hcp,fixedeff,sub-214221,WM,N/A,33
hcp,fixedeff,sub-214423,WM,N/A,33
hcp,fixedeff,sub-214524,WM,N/A,33
hcp,fixedeff,sub-214625,WM,N/A,33
hcp,fixedeff,sub-214726,WM,N/A,33
hcp,fixedeff,sub-217126,WM,N/A,33
hcp,fixedeff,sub-217429,WM,N/A,33
hcp,fixedeff,sub-219231,WM,N/A,33
hcp,fixedeff,sub-220721,WM,N/A,33
hcp,fixedeff,sub-221218,WM,N/A,33
hcp,fixedeff,sub-221319,WM,N/A,33
hcp,fixedeff,sub-223929,WM,N/A,33
hcp,fixedeff,sub-224022,WM,N/A,33
hcp,fixedeff,sub-227432,WM,N/A,33
hcp,fixedeff,sub-227533,WM,N/A,0
hcp,fixedeff,sub-228434,WM,N/A,33
hcp,fixedeff,sub-233326,WM,N/A,33
hcp,fixedeff,sub-236130,WM,N/A,33
hcp,fixedeff,sub-237334,WM,N/A,33
hcp,fixedeff,sub-238033,WM,N/A,0
hcp,fixedeff,sub-239136,WM,N/A,0
hcp,fixedeff,sub-239944,WM,N/A,33
hcp,fixedeff,sub-245333,WM,N/A,33
hcp,fixedeff,sub-246133,WM,N/A,33
hcp,fixedeff,sub-248238,WM,N/A,33
hcp,fixedeff,sub-248339,WM,N/A,33
hcp,fixedeff,sub-249947,WM,N/A,0
hcp,fixedeff,sub-250427,WM,N/A,33
hcp,fixedeff,sub-250932,WM,N/A,0
hcp,fixedeff,sub-251833,WM,N/A,33
hcp,fixedeff,sub-255639,WM,N/A,33
hcp,fixedeff,sub-255740,WM,N/A,33
hcp,fixedeff,sub-256540,WM,N/A,33
hcp,fixedeff,sub-257542,WM,N/A,33
hcp,fixedeff,sub-257845,WM,N/A,33
hcp,fixedeff,sub-257946,WM,N/A,33
hcp,fixedeff,sub-268749,WM,N/A,33
hcp,fixedeff,sub-268850,WM,N/A,33
hcp,fixedeff,sub-270332,WM,N/A,33
hcp,fixedeff,sub-274542,WM,N/A,33
hcp,fixedeff,sub-275645,WM,N/A,33
hcp,fixedeff,sub-280739,WM,N/A,33
hcp,fixedeff,sub-280941,WM,N/A,33
hcp,fixedeff,sub-281135,WM,N/A,33
hcp,fixedeff,sub-283543,WM,N/A,33
hcp,fixedeff,sub-284646,WM,N/A,0
hcp,fixedeff,sub-285345,WM,N/A,33
hcp,fixedeff,sub-285446,WM,N/A,33
hcp,fixedeff,sub-286650,WM,N/A,33
hcp,fixedeff,sub-287248,WM,N/A,33
hcp,fixedeff,sub-289555,WM,N/A,33
hcp,fixedeff,sub-290136,WM,N/A,33
hcp,fixedeff,sub-293748,WM,N/A,33
hcp,fixedeff,sub-295146,WM,N/A,0
hcp,fixedeff,sub-297655,WM,N/A,33
hcp,fixedeff,sub-298051,WM,N/A,33
hcp,fixedeff,sub-298455,WM,N/A,33
hcp,fixedeff,sub-299154,WM,N/A,33
hcp,fixedeff,sub-299760,WM,N/A,33
hcp,fixedeff,sub-300618,WM,N/A,33
hcp,fixedeff,sub-300719,WM,N/A,33
hcp,fixedeff,sub-303119,WM,N/A,0
hcp,fixedeff,sub-303624,WM,N/A,33
hcp,fixedeff,sub-304020,WM,N/A,33
hcp,fixedeff,sub-304727,WM,N/A,33
hcp,fixedeff,sub-305830,WM,N/A,33
hcp,fixedeff,sub-307127,WM,N/A,33
hcp,fixedeff,sub-308129,WM,N/A,33
hcp,fixedeff,sub-308331,WM,N/A,33
hcp,fixedeff,sub-309636,WM,N/A,33
hcp,fixedeff,sub-310621,WM,N/A,33
hcp,fixedeff,sub-311320,WM,N/A,33
hcp,fixedeff,sub-314225,WM,N/A,33
hcp,fixedeff,sub-316633,WM,N/A,33
hcp,fixedeff,sub-316835,WM,N/A,33
hcp,fixedeff,sub-317332,WM,N/A,33
hcp,fixedeff,sub-320826,WM,N/A,33
hcp,fixedeff,sub-321323,WM,N/A,33
hcp,fixedeff,sub-322224,WM,N/A,33
hcp,fixedeff,sub-325129,WM,N/A,33
hcp,fixedeff,sub-329440,WM,N/A,33
hcp,fixedeff,sub-329844,WM,N/A,33
hcp,fixedeff,sub-330324,WM,N/A,33
hcp,fixedeff,sub-333330,WM,N/A,0
hcp,fixedeff,sub-334635,WM,N/A,33
hcp,fixedeff,sub-336841,WM,N/A,33
hcp,fixedeff,sub-339847,WM,N/A,33
hcp,fixedeff,sub-341834,WM,N/A,33
hcp,fixedeff,sub-342129,WM,N/A,33
hcp,fixedeff,sub-346945,WM,N/A,33
hcp,fixedeff,sub-349244,WM,N/A,33
hcp,fixedeff,sub-350330,WM,N/A,33
hcp,fixedeff,sub-351938,WM,N/A,33
hcp,fixedeff,sub-352132,WM,N/A,33
hcp,fixedeff,sub-352738,WM,N/A,33
hcp,fixedeff,sub-353740,WM,N/A,33
hcp,fixedeff,sub-355239,WM,N/A,33
hcp,fixedeff,sub-356948,WM,N/A,33
hcp,fixedeff,sub-358144,WM,N/A,33
hcp,fixedeff,sub-360030,WM,N/A,33
hcp,fixedeff,sub-361234,WM,N/A,33
hcp,fixedeff,sub-361941,WM,N/A,33
hcp,fixedeff,sub-362034,WM,N/A,33
hcp,fixedeff,sub-365343,WM,N/A,33
hcp,fixedeff,sub-366042,WM,N/A,33
hcp,fixedeff,sub-366446,WM,N/A,33
hcp,fixedeff,sub-368551,WM,N/A,33
hcp,fixedeff,sub-368753,WM,N/A,33
hcp,fixedeff,sub-371843,WM,N/A,33
hcp,fixedeff,sub-376247,WM,N/A,33
hcp,fixedeff,sub-377451,WM,N/A,33
hcp,fixedeff,sub-378756,WM,N/A,33
hcp,fixedeff,sub-378857,WM,N/A,33
hcp,fixedeff,sub-379657,WM,N/A,33
hcp,fixedeff,sub-380036,WM,N/A,33
hcp,fixedeff,sub-381543,WM,N/A,33
hcp,fixedeff,sub-382242,WM,N/A,0
hcp,fixedeff,sub-385046,WM,N/A,33
hcp,fixedeff,sub-385450,WM,N/A,33
hcp,fixedeff,sub-386250,WM,N/A,33
hcp,fixedeff,sub-387959,WM,N/A,33
hcp,fixedeff,sub-390645,WM,N/A,33
hcp,fixedeff,sub-391748,WM,N/A,33
hcp,fixedeff,sub-392447,WM,N/A,33
hcp,fixedeff,sub-393247,WM,N/A,33
hcp,fixedeff,sub-393550,WM,N/A,33
hcp,fixedeff,sub-394956,WM,N/A,0
hcp,fixedeff,sub-395251,WM,N/A,33
hcp,fixedeff,sub-395756,WM,N/A,33
hcp,fixedeff,sub-395958,WM,N/A,33
hcp,fixedeff,sub-397154,WM,N/A,33
hcp,fixedeff,sub-397861,WM,N/A,33
hcp,fixedeff,sub-401422,WM,N/A,33
hcp,fixedeff,sub-406432,WM,N/A,33
hcp,fixedeff,sub-406836,WM,N/A,33
hcp,fixedeff,sub-412528,WM,N/A,33
hcp,fixedeff,sub-413934,WM,N/A,33
hcp,fixedeff,sub-414229,WM,N/A,33
hcp,fixedeff,sub-415837,WM,N/A,33
hcp,fixedeff,sub-419239,WM,N/A,33
hcp,fixedeff,sub-421226,WM,N/A,33
hcp,fixedeff,sub-422632,WM,N/A,33
hcp,fixedeff,sub-424939,WM,N/A,33
hcp,fixedeff,sub-429040,WM,N/A,33
hcp,fixedeff,sub-432332,WM,N/A,33
hcp,fixedeff,sub-433839,WM,N/A,0
hcp,fixedeff,sub-436239,WM,N/A,33
hcp,fixedeff,sub-436845,WM,N/A,0
hcp,fixedeff,sub-441939,WM,N/A,33
hcp,fixedeff,sub-445543,WM,N/A,33
hcp,fixedeff,sub-448347,WM,N/A,33
hcp,fixedeff,sub-449753,WM,N/A,33
hcp,fixedeff,sub-453441,WM,N/A,33
hcp,fixedeff,sub-453542,WM,N/A,33
hcp,fixedeff,sub-454140,WM,N/A,33
hcp,fixedeff,sub-456346,WM,N/A,33
hcp,fixedeff,sub-459453,WM,N/A,33
hcp,fixedeff,sub-461743,WM,N/A,33
hcp,fixedeff,sub-462139,WM,N/A,0
hcp,fixedeff,sub-463040,WM,N/A,33
hcp,fixedeff,sub-465852,WM,N/A,33
hcp,fixedeff,sub-468050,WM,N/A,0
hcp,fixedeff,sub-469961,WM,N/A,33
hcp,fixedeff,sub-473952,WM,N/A,33
hcp,fixedeff,sub-475855,WM,N/A,33
hcp,fixedeff,sub-479762,WM,N/A,33
hcp,fixedeff,sub-480141,WM,N/A,33
hcp,fixedeff,sub-481042,WM,N/A,33
hcp,fixedeff,sub-481951,WM,N/A,33
hcp,fixedeff,sub-485757,WM,N/A,33
hcp,fixedeff,sub-486759,WM,N/A,33
hcp,fixedeff,sub-492754,WM,N/A,33
hcp,fixedeff,sub-495255,WM,N/A,33
hcp,fixedeff,sub-497865,WM,N/A,33
hcp,fixedeff,sub-499566,WM,N/A,33
hcp,fixedeff,sub-500222,WM,N/A,33
hcp,fixedeff,sub-506234,WM,N/A,33
hcp,fixedeff,sub-510225,WM,N/A,33
hcp,fixedeff,sub-510326,WM,N/A,33
hcp,fixedeff,sub-512835,WM,N/A,33
hcp,fixedeff,sub-513130,WM,N/A,33
hcp,fixedeff,sub-513736,WM,N/A,33
hcp,fixedeff,sub-516742,WM,N/A,33
hcp,fixedeff,sub-517239,WM,N/A,33
hcp,fixedeff,sub-518746,WM,N/A,33
hcp,fixedeff,sub-519647,WM,N/A,33
hcp,fixedeff,sub-519950,WM,N/A,33
hcp,fixedeff,sub-520228,WM,N/A,33
hcp,fixedeff,sub-521331,WM,N/A,33
hcp,fixedeff,sub-522434,WM,N/A,33
hcp,fixedeff,sub-523032,WM,N/A,33
hcp,fixedeff,sub-524135,WM,N/A,33
hcp,fixedeff,sub-529549,WM,N/A,33
hcp,fixedeff,sub-529953,WM,N/A,33
hcp,fixedeff,sub-530635,WM,N/A,33
hcp,fixedeff,sub-531536,WM,N/A,33
hcp,fixedeff,sub-531940,WM,N/A,0
hcp,fixedeff,sub-536647,WM,N/A,0
hcp,fixedeff,sub-540436,WM,N/A,33
hcp,fixedeff,sub-541640,WM,N/A,33
hcp,fixedeff,sub-545345,WM,N/A,33
hcp,fixedeff,sub-548250,WM,N/A,0
hcp,fixedeff,sub-552241,WM,N/A,0
hcp,fixedeff,sub-552544,WM,N/A,33
hcp,fixedeff,sub-553344,WM,N/A,33
hcp,fixedeff,sub-555348,WM,N/A,33
hcp,fixedeff,sub-555651,WM,N/A,33
hcp,fixedeff,sub-555954,WM,N/A,33
hcp,fixedeff,sub-557857,WM,N/A,33
hcp,fixedeff,sub-558657,WM,N/A,33
hcp,fixedeff,sub-558960,WM,N/A,33
hcp,fixedeff,sub-559053,WM,N/A,33
hcp,fixedeff,sub-559457,WM,N/A,33
hcp,fixedeff,sub-561242,WM,N/A,33
hcp,fixedeff,sub-561444,WM,N/A,33
hcp,fixedeff,sub-561949,WM,N/A,33
hcp,fixedeff,sub-562345,WM,N/A,33
hcp,fixedeff,sub-562446,WM,N/A,33
hcp,fixedeff,sub-565452,WM,N/A,33
hcp,fixedeff,sub-566454,WM,N/A,33
hcp,fixedeff,sub-567052,WM,N/A,33
hcp,fixedeff,sub-567759,WM,N/A,33
hcp,fixedeff,sub-567961,WM,N/A,33
hcp,fixedeff,sub-568963,WM,N/A,33
hcp,fixedeff,sub-570243,WM,N/A,33
hcp,fixedeff,sub-571144,WM,N/A,33
hcp,fixedeff,sub-571548,WM,N/A,0
hcp,fixedeff,sub-572045,WM,N/A,33
hcp,fixedeff,sub-573451,WM,N/A,33
hcp,fixedeff,sub-576255,WM,N/A,33
hcp,fixedeff,sub-578158,WM,N/A,33
hcp,fixedeff,sub-579867,WM,N/A,33
hcp,fixedeff,sub-580044,WM,N/A,33
hcp,fixedeff,sub-580347,WM,N/A,33
hcp,fixedeff,sub-580650,WM,N/A,33
hcp,fixedeff,sub-580751,WM,N/A,33
hcp,fixedeff,sub-581349,WM,N/A,33
hcp,fixedeff,sub-581450,WM,N/A,33
hcp,fixedeff,sub-583858,WM,N/A,33
hcp,fixedeff,sub-585256,WM,N/A,0
hcp,fixedeff,sub-586460,WM,N/A,33
hcp,fixedeff,sub-587664,WM,N/A,33
hcp,fixedeff,sub-588565,WM,N/A,33
hcp,fixedeff,sub-589567,WM,N/A,0
hcp,fixedeff,sub-590047,WM,N/A,33
hcp,fixedeff,sub-594156,WM,N/A,33
hcp,fixedeff,sub-597869,WM,N/A,33
hcp,fixedeff,sub-598568,WM,N/A,33
hcp,fixedeff,sub-599065,WM,N/A,33
hcp,fixedeff,sub-599469,WM,N/A,33
hcp,fixedeff,sub-599671,WM,N/A,33
hcp,fixedeff,sub-601127,WM,N/A,0
hcp,fixedeff,sub-604537,WM,N/A,33
hcp,fixedeff,sub-609143,WM,N/A,33
hcp,fixedeff,sub-611938,WM,N/A,33
hcp,fixedeff,sub-613235,WM,N/A,33
hcp,fixedeff,sub-613538,WM,N/A,0
hcp,fixedeff,sub-614439,WM,N/A,33
hcp,fixedeff,sub-615441,WM,N/A,33
hcp,fixedeff,sub-615744,WM,N/A,33
hcp,fixedeff,sub-616645,WM,N/A,33
hcp,fixedeff,sub-617748,WM,N/A,33
hcp,fixedeff,sub-618952,WM,N/A,33
hcp,fixedeff,sub-622236,WM,N/A,33
hcp,fixedeff,sub-623137,WM,N/A,33
hcp,fixedeff,sub-623844,WM,N/A,33
hcp,fixedeff,sub-626648,WM,N/A,33
hcp,fixedeff,sub-627549,WM,N/A,33
hcp,fixedeff,sub-627852,WM,N/A,33
hcp,fixedeff,sub-628248,WM,N/A,33
hcp,fixedeff,sub-633847,WM,N/A,33
hcp,fixedeff,sub-634748,WM,N/A,33
hcp,fixedeff,sub-635245,WM,N/A,33
hcp,fixedeff,sub-638049,WM,N/A,33
hcp,fixedeff,sub-644246,WM,N/A,33
hcp,fixedeff,sub-645450,WM,N/A,33
hcp,fixedeff,sub-645551,WM,N/A,33
hcp,fixedeff,sub-647858,WM,N/A,33
hcp,fixedeff,sub-650746,WM,N/A,33
hcp,fixedeff,sub-654350,WM,N/A,33
hcp,fixedeff,sub-654552,WM,N/A,33
hcp,fixedeff,sub-654754,WM,N/A,33
hcp,fixedeff,sub-656253,WM,N/A,33
hcp,fixedeff,sub-656657,WM,N/A,33
hcp,fixedeff,sub-657659,WM,N/A,33
hcp,fixedeff,sub-660951,WM,N/A,0
hcp,fixedeff,sub-662551,WM,N/A,33
hcp,fixedeff,sub-663755,WM,N/A,33
hcp,fixedeff,sub-664757,WM,N/A,0
hcp,fixedeff,sub-665254,WM,N/A,33
hcp,fixedeff,sub-667056,WM,N/A,33
hcp,fixedeff,sub-668361,WM,N/A,33
hcp,fixedeff,sub-671855,WM,N/A,33
hcp,fixedeff,sub-672756,WM,N/A,33
hcp,fixedeff,sub-673455,WM,N/A,33
hcp,fixedeff,sub-675661,WM,N/A,33
hcp,fixedeff,sub-677766,WM,N/A,33
hcp,fixedeff,sub-677968,WM,N/A,33
hcp,fixedeff,sub-679568,WM,N/A,0
hcp,fixedeff,sub-679770,WM,N/A,33
hcp,fixedeff,sub-680452,WM,N/A,33
hcp,fixedeff,sub-680957,WM,N/A,33
hcp,fixedeff,sub-683256,WM,N/A,33
hcp,fixedeff,sub-685058,WM,N/A,33
hcp,fixedeff,sub-687163,WM,N/A,33
hcp,fixedeff,sub-688569,WM,N/A,33
hcp,fixedeff,sub-689470,WM,N/A,33
hcp,fixedeff,sub-690152,WM,N/A,33
hcp,fixedeff,sub-692964,WM,N/A,33
hcp,fixedeff,sub-693764,WM,N/A,33
hcp,fixedeff,sub-694362,WM,N/A,0
hcp,fixedeff,sub-695768,WM,N/A,0
hcp,fixedeff,sub-698168,WM,N/A,33
hcp,fixedeff,sub-700634,WM,N/A,33
hcp,fixedeff,sub-702133,WM,N/A,33
hcp,fixedeff,sub-704238,WM,N/A,33
hcp,fixedeff,sub-705341,WM,N/A,0
hcp,fixedeff,sub-706040,WM,N/A,33
hcp,fixedeff,sub-709551,WM,N/A,33
hcp,fixedeff,sub-713239,WM,N/A,33
hcp,fixedeff,sub-715647,WM,N/A,33
hcp,fixedeff,sub-715950,WM,N/A,33
hcp,fixedeff,sub-720337,WM,N/A,33
hcp,fixedeff,sub-723141,WM,N/A,33
hcp,fixedeff,sub-725751,WM,N/A,0
hcp,fixedeff,sub-727654,WM,N/A,0
hcp,fixedeff,sub-728454,WM,N/A,33
hcp,fixedeff,sub-729254,WM,N/A,33
hcp,fixedeff,sub-729557,WM,N/A,33
hcp,fixedeff,sub-731140,WM,N/A,33
hcp,fixedeff,sub-732243,WM,N/A,33
hcp,fixedeff,sub-734045,WM,N/A,33
hcp,fixedeff,sub-734247,WM,N/A,33
hcp,fixedeff,sub-735148,WM,N/A,33
hcp,fixedeff,sub-742549,WM,N/A,33
hcp,fixedeff,sub-744553,WM,N/A,33
hcp,fixedeff,sub-748258,WM,N/A,33
hcp,fixedeff,sub-748662,WM,N/A,33
hcp,fixedeff,sub-749058,WM,N/A,33
hcp,fixedeff,sub-751348,WM,N/A,33
hcp,fixedeff,sub-753150,WM,N/A,33
hcp,fixedeff,sub-756055,WM,N/A,0
hcp,fixedeff,sub-757764,WM,N/A,33
hcp,fixedeff,sub-759869,WM,N/A,33
hcp,fixedeff,sub-760551,WM,N/A,33
hcp,fixedeff,sub-761957,WM,N/A,33
hcp,fixedeff,sub-763557,WM,N/A,33
hcp,fixedeff,sub-765056,WM,N/A,33
hcp,fixedeff,sub-765864,WM,N/A,33
hcp,fixedeff,sub-766563,WM,N/A,33
hcp,fixedeff,sub-767464,WM,N/A,0
hcp,fixedeff,sub-769064,WM,N/A,33
hcp,fixedeff,sub-770352,WM,N/A,33
hcp,fixedeff,sub-771354,WM,N/A,33
hcp,fixedeff,sub-773257,WM,N/A,33
hcp,fixedeff,sub-774663,WM,N/A,33
hcp,fixedeff,sub-779370,WM,N/A,33
hcp,fixedeff,sub-783462,WM,N/A,33
hcp,fixedeff,sub-784565,WM,N/A,33
hcp,fixedeff,sub-786569,WM,N/A,33
hcp,fixedeff,sub-788674,WM,N/A,33
hcp,fixedeff,sub-788876,WM,N/A,33
hcp,fixedeff,sub-789373,WM,N/A,33
hcp,fixedeff,sub-792564,WM,N/A,33
hcp,fixedeff,sub-792867,WM,N/A,33
hcp,fixedeff,sub-800941,WM,N/A,33
hcp,fixedeff,sub-802844,WM,N/A,33
hcp,fixedeff,sub-803240,WM,N/A,33
hcp,fixedeff,sub-804646,WM,N/A,33
hcp,fixedeff,sub-809252,WM,N/A,33
hcp,fixedeff,sub-810843,WM,N/A,0
hcp,fixedeff,sub-812746,WM,N/A,33
hcp,fixedeff,sub-814548,WM,N/A,33
hcp,fixedeff,sub-815247,WM,N/A,33
hcp,fixedeff,sub-816653,WM,N/A,33
hcp,fixedeff,sub-818455,WM,N/A,33
hcp,fixedeff,sub-818859,WM,N/A,33
hcp,fixedeff,sub-820745,WM,N/A,33
hcp,fixedeff,sub-822244,WM,N/A,33
hcp,fixedeff,sub-825553,WM,N/A,0
hcp,fixedeff,sub-825654,WM,N/A,33
hcp,fixedeff,sub-826454,WM,N/A,33
hcp,fixedeff,sub-828862,WM,N/A,33
hcp,fixedeff,sub-832651,WM,N/A,33
hcp,fixedeff,sub-833148,WM,N/A,33
hcp,fixedeff,sub-833249,WM,N/A,33
hcp,fixedeff,sub-835657,WM,N/A,33
hcp,fixedeff,sub-837560,WM,N/A,0
hcp,fixedeff,sub-837964,WM,N/A,33
hcp,fixedeff,sub-841349,WM,N/A,33
hcp,fixedeff,sub-843151,WM,N/A,33
hcp,fixedeff,sub-844961,WM,N/A,33
hcp,fixedeff,sub-845458,WM,N/A,33
hcp,fixedeff,sub-849264,WM,N/A,0
hcp,fixedeff,sub-849971,WM,N/A,33
hcp,fixedeff,sub-852455,WM,N/A,33
hcp,fixedeff,sub-856463,WM,N/A,33
hcp,fixedeff,sub-856766,WM,N/A,33
hcp,fixedeff,sub-856968,WM,N/A,33
hcp,fixedeff,sub-857263,WM,N/A,33
hcp,fixedeff,sub-861456,WM,N/A,33
hcp,fixedeff,sub-865363,WM,N/A,33
hcp,fixedeff,sub-867468,WM,N/A,33
hcp,fixedeff,sub-869472,WM,N/A,33
hcp,fixedeff,sub-870861,WM,N/A,33
hcp,fixedeff,sub-871762,WM,N/A,33
hcp,fixedeff,sub-871964,WM,N/A,33
hcp,fixedeff,sub-872158,WM,N/A,33
hcp,fixedeff,sub-872562,WM,N/A,33
hcp,fixedeff,sub-872764,WM,N/A,33
hcp,fixedeff,sub-873968,WM,N/A,33
hcp,fixedeff,sub-877168,WM,N/A,33
hcp,fixedeff,sub-877269,WM,N/A,33
hcp,fixedeff,sub-878776,WM,N/A,33
hcp,fixedeff,sub-878877,WM,N/A,33
hcp,fixedeff,sub-880157,WM,N/A,33
hcp,fixedeff,sub-882161,WM,N/A,0
hcp,fixedeff,sub-885975,WM,N/A,33
hcp,fixedeff,sub-886674,WM,N/A,33
hcp,fixedeff,sub-887373,WM,N/A,0
hcp,fixedeff,sub-888678,WM,N/A,33
hcp,fixedeff,sub-889579,WM,N/A,33
hcp,fixedeff,sub-894067,WM,N/A,33
hcp,fixedeff,sub-894673,WM,N/A,33
hcp,fixedeff,sub-894774,WM,N/A,33
hcp,fixedeff,sub-896778,WM,N/A,33
hcp,fixedeff,sub-896879,WM,N/A,33
hcp,fixedeff,sub-898176,WM,N/A,33
hcp,fixedeff,sub-901038,WM,N/A,0
hcp,fixedeff,sub-901139,WM,N/A,33
hcp,fixedeff,sub-902242,WM,N/A,33
hcp,fixedeff,sub-904044,WM,N/A,0
hcp,fixedeff,sub-905147,WM,N/A,33
hcp,fixedeff,sub-907656,WM,N/A,33
hcp,fixedeff,sub-908860,WM,N/A,33
hcp,fixedeff,sub-910241,WM,N/A,33
hcp,fixedeff,sub-910443,WM,N/A,0
hcp,fixedeff,sub-911849,WM,N/A,33
hcp,fixedeff,sub-912447,WM,N/A,33
hcp,fixedeff,sub-917255,WM,N/A,33
hcp,fixedeff,sub-917558,WM,N/A,33
hcp,fixedeff,sub-919966,WM,N/A,33
hcp,fixedeff,sub-922854,WM,N/A,33
hcp,fixedeff,sub-923755,WM,N/A,33
hcp,fixedeff,sub-926862,WM,N/A,33
hcp,fixedeff,sub-927359,WM,N/A,33
hcp,fixedeff,sub-929464,WM,N/A,33
hcp,fixedeff,sub-930449,WM,N/A,33
hcp,fixedeff,sub-932554,WM,N/A,33
hcp,fixedeff,sub-933253,WM,N/A,33
hcp,fixedeff,sub-937160,WM,N/A,33
hcp,fixedeff,sub-942658,WM,N/A,33
hcp,fixedeff,sub-943862,WM,N/A,0
hcp,fixedeff,sub-947668,WM,N/A,33
hcp,fixedeff,sub-952863,WM,N/A,33
hcp,fixedeff,sub-953764,WM,N/A,33
hcp,fixedeff,sub-955465,WM,N/A,33
hcp,fixedeff,sub-957974,WM,N/A,33
hcp,fixedeff,sub-958976,WM,N/A,33
hcp,fixedeff,sub-959574,WM,N/A,33
hcp,fixedeff,sub-962058,WM,N/A,33
hcp,fixedeff,sub-965367,WM,N/A,33
hcp,fixedeff,sub-965771,WM,N/A,0
hcp,fixedeff,sub-966975,WM,N/A,0
hcp,fixedeff,sub-969476,WM,N/A,33
hcp,fixedeff,sub-970764,WM,N/A,33
hcp,fixedeff,sub-971160,WM,N/A,33
hcp,fixedeff,sub-972566,WM,N/A,33
hcp,fixedeff,sub-973770,WM,N/A,0
hcp,fixedeff,sub-978578,WM,N/A,0
hcp,fixedeff,sub-979984,WM,N/A,0
hcp,fixedeff,sub-983773,WM,N/A,33
hcp,fixedeff,sub-984472,WM,N/A,33
hcp,fixedeff,sub-987074,WM,N/A,33
hcp,fixedeff,sub-987983,WM,N/A,33
hcp,fixedeff,sub-989987,WM,N/A,33
hcp,fixedeff,sub-990366,WM,N/A,33
hcp,fixedeff,sub-991267,WM,N/A,33
hcp,fixedeff,sub-992673,WM,N/A,0
hcp,fixedeff,sub-992774,WM,N/A,0
hcp,fixedeff,sub-993675,WM,N/A,33
hcp,fixedeff,sub-994273,WM,N/A,33
hcp,fixedeff,sub-100206,relational,N/A,9
hcp,fixedeff,sub-100307,relational,N/A,0
hcp,fixedeff,sub-100408,relational,N/A,9
hcp,fixedeff,sub-100610,relational,N/A,0
hcp,fixedeff,sub-101006,relational,N/A,0
hcp,fixedeff,sub-101107,relational,N/A,9
hcp,fixedeff,sub-101309,relational,N/A,9
hcp,fixedeff,sub-101410,relational,N/A,0
hcp,fixedeff,sub-101915,relational,N/A,9
hcp,fixedeff,sub-102008,relational,N/A,9
hcp,fixedeff,sub-102109,relational,N/A,0
hcp,fixedeff,sub-102311,relational,N/A,9
hcp,fixedeff,sub-102513,relational,N/A,9
hcp,fixedeff,sub-102614,relational,N/A,9
hcp,fixedeff,sub-102715,relational,N/A,9
